ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451774,35820,25597,609918,1759768,1228,34785,20,186,5228057,81,21.84,31.01,4.96,373.63,401.76,1769.04,2511.81,0.56,373.63,28.13,28.69,-1740.91
2451866,35141,53791,202250,1597295,3950,16667,122,394,6068639,62,27.05,55.45,32.16,0.00,1993.92,1677.10,3437.90,139.57,0.00,1993.92,2133.49,316.82
2452607,66523,3687,703534,1696945,1053,42135,62,212,10677475,30,6.21,13.35,4.93,0.00,147.90,186.30,400.50,5.91,0.00,147.90,153.81,-38.40
2452709,62772,51273,732858,1819121,1226,207080,86,317,11280543,74,94.78,223.68,118.55,0.00,8772.70,7013.72,16552.32,350.90,0.00,8772.70,9123.60,1758.98
2452862,61730,25812,415458,1401474,697,328847,144,172,11861249,5,11.42,29.34,14.08,0.00,70.40,57.10,146.70,0.70,0.00,70.40,71.10,13.30
2451775,37115,8639,479704,640329,561,106991,144,410,5237211,23,11.42,28.20,19.45,0.00,447.35,262.66,648.60,17.89,0.00,447.35,465.24,184.69
2452843,48009,22284,761588,768991,1737,64945,8,100,11726330,16,47.89,72.79,16.01,0.00,256.16,766.24,1164.64,23.05,0.00,256.16,279.21,-510.08
2452365,52283,50937,660864,1221003,670,,144,226,9138617,,,,,,,3642.69,,226.12,,4522.49,4748.61,879.80
2452602,32220,60819,506444,635791,3696,5726,121,231,10659480,94,11.42,12.56,8.66,0.00,814.04,1073.48,1180.64,40.70,0.00,814.04,854.74,-259.44
2451982,43713,29397,350152,156700,4720,70849,106,253,6908883,7,37.47,56.95,30.18,0.00,211.26,262.29,398.65,2.11,0.00,211.26,213.37,-51.03
2451898,56471,33337,246698,1299602,6080,19635,8,453,6458866,56,79.15,162.25,128.17,0.00,7177.52,4432.40,9086.00,287.10,0.00,7177.52,7464.62,2745.12
2451418,52276,20036,126581,208143,628,108517,86,120,3501315,77,63.52,83.21,26.62,0.00,2049.74,4891.04,6407.17,163.97,0.00,2049.74,2213.71,-2841.30
2451900,37382,51272,273525,1575119,6699,134857,106,181,6475434,27,84.36,163.65,104.73,0.00,2827.71,2277.72,4418.55,141.38,0.00,2827.71,2969.09,549.99
2452687,52850,51048,37625,720488,698,127244,144,253,11105689,28,32.26,39.03,12.48,0.00,349.44,903.28,1092.84,13.97,0.00,349.44,363.41,-553.84
2451226,74129,16477,440667,1296089,4213,258277,128,51,2261774,31,47.89,57.94,57.94,1149.52,1796.14,1484.59,1796.14,51.72,1149.52,646.62,698.34,-837.97
2452634,36478,43215,294861,1314187,5120,154579,121,489,10788907,24,32.26,42.26,33.38,0.00,801.12,774.24,1014.24,72.10,0.00,801.12,873.22,26.88
2451853,38693,53791,200161,1190181,1548,113437,7,194,5937274,62,1.00,1.94,0.71,6.16,44.02,62.00,120.28,1.89,6.16,37.86,39.75,-24.14
2451641,37063,54877,94918,1576015,1308,5179,67,199,4422756,6,84.36,102.07,16.33,0.00,97.98,506.16,612.42,5.87,0.00,97.98,103.85,-408.18
2452072,70000,17655,310873,1222813,1494,17435,144,2,7609751,40,84.36,137.50,66.00,0.00,2640.00,3374.40,5500.00,184.80,0.00,2640.00,2824.80,-734.40
,,41213,300207,129651,,57534,144,,7733579,,11.42,13.81,9.52,,,102.78,124.29,,,,,-50.51
2451980,51355,3393,149267,353397,5638,204059,121,295,6892004,51,84.36,163.65,163.65,6259.61,8346.15,4302.36,8346.15,146.05,6259.61,2086.54,2232.59,-2215.82
2452463,40325,57282,363091,1457301,3960,34286,8,487,9587161,12,42.68,128.04,61.45,88.48,737.40,512.16,1536.48,12.97,88.48,648.92,661.89,136.76
2451170,53025,14834,,1463632,3100,38810,32,,1947205,97,73.94,174.49,,0.00,9816.40,,,,0.00,,,2644.22
,46310,2359,,1177573,,,144,125,10528122,75,,,,0.00,7578.00,,14298.75,454.68,0.00,7578.00,8032.68,
2451820,47329,36407,365605,208979,209,57563,55,446,5608933,88,16.63,34.09,18.06,0.00,1589.28,1463.44,2999.92,111.24,0.00,1589.28,1700.52,125.84
2451166,58111,20426,146140,1581538,3863,184968,73,491,1932858,8,21.84,60.71,41.88,190.97,335.04,174.72,485.68,4.32,190.97,144.07,148.39,-30.65
2451427,38947,25810,102043,1465341,5515,39291,144,134,3590517,91,42.68,96.45,46.29,0.00,4212.39,3883.88,8776.95,42.12,0.00,4212.39,4254.51,328.51
,,22770,287153,1149049,5633,,34,181,10567235,97,,,,0.00,3126.31,4139.96,9769.84,,0.00,3126.31,,-1013.65
2450832,30988,19750,153975,1188843,462,6529,7,322,152602,83,100.00,205.00,118.90,0.00,9868.70,8300.00,17015.00,296.06,0.00,9868.70,10164.76,1568.70
2451555,37486,39038,269236,1541153,2205,22705,144,17,4034801,57,42.68,60.60,35.14,0.00,2002.98,2432.76,3454.20,140.20,0.00,2002.98,2143.18,-429.78
2451029,46958,54877,414584,1223090,247,56168,22,26,1350324,60,100.00,110.00,12.10,0.00,726.00,6000.00,6600.00,0.00,0.00,726.00,726.00,-5274.00
2450962,42427,26882,200888,358600,1209,108933,86,75,831030,46,63.52,76.85,40.73,0.00,1873.58,2921.92,3535.10,18.73,0.00,1873.58,1892.31,-1048.34
2451251,52098,59240,83074,1333675,1527,201480,144,191,2568638,40,89.57,249.00,171.81,0.00,6872.40,3582.80,9960.00,274.89,0.00,6872.40,7147.29,3289.60
2451759,32635,20036,272726,343343,1848,277253,43,410,5050708,52,21.84,44.77,40.29,0.00,2095.08,1135.68,2328.04,188.55,0.00,2095.08,2283.63,959.40
2451552,57252,13981,27979,849742,4191,187150,112,50,4021470,64,89.57,98.52,67.97,0.00,4350.08,5732.48,6305.28,43.50,0.00,4350.08,4393.58,-1382.40
2451563,47882,53791,581838,707972,3859,262210,144,3,4075317,93,89.57,221.23,35.39,0.00,3291.27,8330.01,20574.39,0.00,0.00,3291.27,3291.27,-5038.74
2451754,68234,10987,291574,857699,5819,20936,144,58,4988887,31,58.31,113.12,54.29,0.00,1682.99,1807.61,3506.72,100.97,0.00,1682.99,1783.96,-124.62
2452717,38333,23580,21189,955752,126,57752,109,289,11320662,94,32.26,35.48,20.57,0.00,1933.58,3032.44,3335.12,135.35,0.00,1933.58,2068.93,-1098.86
2452448,57510,30379,279058,1742991,1315,12351,86,402,9500150,53,58.31,100.87,32.27,0.00,1710.31,3090.43,5346.11,102.61,0.00,1710.31,1812.92,-1380.12
2452047,48881,14375,253442,392945,5761,139404,130,268,7340442,56,47.89,92.90,64.10,0.00,3589.60,2681.84,5202.40,35.89,0.00,3589.60,3625.49,907.76
2451909,33731,41213,176389,1188141,164,88116,142,383,6592938,100,21.84,56.12,29.74,0.00,2974.00,2184.00,5612.00,208.18,0.00,2974.00,3182.18,790.00
2452489,46979,43170,577045,1306091,5779,11643,67,264,9751205,64,79.15,95.77,45.96,0.00,2941.44,5065.60,6129.28,264.72,0.00,2941.44,3206.16,-2124.16
2450823,33395,53048,384966,688981,713,127758,121,22,80518,17,100.00,142.00,45.44,0.00,772.48,1700.00,2414.00,0.00,0.00,772.48,772.48,-927.52
2452229,50108,54877,274449,640568,294,78795,55,173,8644106,16,58.31,70.55,33.86,0.00,541.76,932.96,1128.80,32.50,0.00,541.76,574.26,-391.20
2451205,69969,13981,150252,364107,5997,55477,86,249,2044043,93,79.15,170.17,98.69,0.00,9178.17,7360.95,15825.81,183.56,0.00,9178.17,9361.73,1817.22
2451156,41374,60818,152357,1732824,1850,284083,80,274,1853252,17,58.31,113.12,12.44,0.00,211.48,991.27,1923.04,14.80,0.00,211.48,226.28,-779.79
2450972,40295,956,659450,1810322,620,48213,32,320,921417,76,42.68,51.64,33.04,0.00,2511.04,3243.68,3924.64,0.00,0.00,2511.04,2511.04,-732.64
2450967,50670,20036,671704,6745,6810,200408,144,227,877072,1,16.63,30.59,27.53,0.00,27.53,16.63,30.59,1.37,0.00,27.53,28.90,10.90
2451041,36150,23863,575561,448861,1648,80630,144,226,1403812,16,100.00,131.00,41.92,0.00,670.72,1600.00,2096.00,53.65,0.00,670.72,724.37,-929.28
2451755,38042,60818,427157,1189229,45,216901,104,481,5002142,72,58.31,82.80,57.13,2385.74,4113.36,4198.32,5961.60,103.65,2385.74,1727.62,1831.27,-2470.70
2452670,50197,33291,148801,679960,5499,153130,144,404,10963566,3,6.21,14.65,5.42,0.00,16.26,18.63,43.95,1.46,0.00,16.26,17.72,-2.37
2451403,37415,44498,692744,1303655,4199,112776,25,88,3358597,69,42.68,105.41,105.41,0.00,7273.29,2944.92,7273.29,654.59,0.00,7273.29,7927.88,4328.37
2451528,39259,5182,432566,588841,2123,9090,104,186,3903313,89,73.94,190.02,11.40,0.00,1014.60,6580.66,16911.78,60.87,0.00,1014.60,1075.47,-5566.06
2450956,40895,23863,129365,1216580,272,193164,91,138,776915,70,27.05,44.09,30.42,0.00,2129.40,1893.50,3086.30,63.88,0.00,2129.40,2193.28,235.90
2452126,63261,24395,130185,1230173,5813,190903,91,511,8204122,68,11.42,28.20,6.20,0.00,421.60,776.56,1917.60,25.29,0.00,421.60,446.89,-354.96
2451512,65069,34768,638835,1195043,2987,114307,8,97,3839426,16,21.84,60.71,22.46,0.00,359.36,349.44,971.36,28.74,0.00,359.36,388.10,9.92
2452455,40048,31587,107195,1228540,706,168175,144,27,9543381,99,11.42,26.95,9.97,0.00,987.03,1130.58,2668.05,9.87,0.00,987.03,996.90,-143.55
2451721,66465,23863,212029,748265,1804,45265,144,5,4729890,95,1.00,1.84,1.65,0.00,156.75,95.00,174.80,9.40,0.00,156.75,166.15,61.75
2451750,37131,57278,45668,169565,684,78120,37,405,4943167,59,89.57,240.04,153.62,0.00,9063.58,5284.63,14162.36,815.72,0.00,9063.58,9879.30,3778.95
2452297,65861,768,607295,720570,3952,87594,144,97,8864707,41,58.31,125.36,86.49,0.00,3546.09,2390.71,5139.76,248.22,0.00,3546.09,3794.31,1155.38
2451370,33916,21874,696121,1188131,6593,93059,82,327,3110610,29,11.42,22.15,12.84,0.00,372.36,331.18,642.35,29.78,0.00,372.36,402.14,41.18
2451773,48217,3181,11215,1626059,1793,180190,80,475,5212788,70,42.68,60.60,22.42,0.00,1569.40,2987.60,4242.00,125.55,0.00,1569.40,1694.95,-1418.20
2452322,33644,23863,420528,1112321,1292,145766,144,54,8955217,57,94.78,223.68,176.70,0.00,10071.90,5402.46,12749.76,604.31,0.00,10071.90,10676.21,4669.44
2451411,64157,54877,450737,818298,527,2661,144,73,3436727,75,84.36,181.37,29.01,1348.96,2175.75,6327.00,13602.75,16.53,1348.96,826.79,843.32,-5500.21
2452003,30354,58167,507434,1265783,3612,341063,122,403,7063144,6,11.42,19.75,11.45,0.00,68.70,68.52,118.50,6.18,0.00,68.70,74.88,0.18
2452256,39829,36085,491108,1553485,4587,133931,22,471,8734934,11,1.00,2.36,1.36,0.00,14.96,11.00,25.96,0.00,0.00,14.96,14.96,3.96
2452671,72316,19752,547630,1215862,4833,329157,144,195,10976943,3,1.00,2.36,0.87,0.00,2.61,3.00,7.08,0.23,0.00,2.61,2.84,-0.39
2452338,37459,42552,431251,1464863,2026,176363,98,480,9029771,69,32.26,66.13,59.51,0.00,4106.19,2225.94,4562.97,205.30,0.00,4106.19,4311.49,1880.25
2452681,70827,60819,698976,1277689,348,94068,144,227,11060361,39,89.57,89.57,28.66,0.00,1117.74,3493.23,3493.23,89.41,0.00,1117.74,1207.15,-2375.49
2451690,52595,5594,586917,1423660,4974,127369,37,226,4599619,55,21.84,24.02,1.44,0.00,79.20,1201.20,1321.10,5.54,0.00,79.20,84.74,-1122.00
2451003,43018,23863,289068,646705,452,27711,144,51,1174871,13,21.84,46.95,22.53,0.00,292.89,283.92,610.35,26.36,0.00,292.89,319.25,8.97
2452398,64263,17383,452822,1498836,3731,66086,144,398,9244066,68,11.42,21.01,14.49,512.36,985.32,776.56,1428.68,9.45,512.36,472.96,482.41,-303.60
2451909,70405,41213,404053,1778723,4042,86778,144,215,6590976,5,100.00,215.00,68.80,65.36,344.00,500.00,1075.00,13.93,65.36,278.64,292.57,-221.36
2451545,,1180,,,,,,,3988530,,73.94,,,0.00,,,961.22,4.13,0.00,,,
2451741,51808,41213,346180,404524,2172,340885,144,461,4835633,26,1.00,2.15,1.13,0.00,29.38,26.00,55.90,0.58,0.00,29.38,29.96,3.38
2451101,69928,30463,197630,1178271,712,46120,144,225,1538397,30,68.73,75.60,52.16,0.00,1564.80,2061.90,2268.00,93.88,0.00,1564.80,1658.68,-497.10
2451972,54254,42139,392161,952481,4161,123620,91,429,6832543,66,42.68,91.76,48.63,0.00,3209.58,2816.88,6056.16,160.47,0.00,3209.58,3370.05,392.70
2451584,31747,23863,379559,1300362,4127,16448,144,319,4212465,8,11.42,24.55,5.40,0.00,43.20,91.36,196.40,1.72,0.00,43.20,44.92,-48.16
2452734,68912,32418,603978,1151731,529,28848,86,35,11413394,65,11.42,18.61,12.84,0.00,834.60,742.30,1209.65,25.03,0.00,834.60,859.63,92.30
2451669,67174,53791,671444,1810551,1153,33939,121,79,4515500,10,84.36,190.65,11.43,0.00,114.30,843.60,1906.50,1.14,0.00,114.30,115.44,-729.30
2452416,64404,23863,639314,1076551,328,81845,7,156,9335757,98,21.84,56.12,24.13,1631.67,2364.74,2140.32,5499.76,65.97,1631.67,733.07,799.04,-1407.25
2452545,64493,20037,658651,1224603,1907,65356,94,485,10290763,27,89.57,117.33,37.54,841.27,1013.58,2418.39,3167.91,6.89,841.27,172.31,179.20,-2246.08
2452612,58258,51273,21720,1702739,652,99571,67,2,10697221,19,1.00,2.89,1.67,21.89,31.73,19.00,54.91,0.88,21.89,9.84,10.72,-9.16
2451829,39793,41213,169205,84071,2251,51556,7,185,5682810,15,1.00,2.15,0.68,0.00,10.20,15.00,32.25,0.71,0.00,10.20,10.91,-4.80
2451887,42521,961,565201,171435,4190,499,86,222,6313673,77,21.84,21.84,8.08,0.00,622.16,1681.68,1681.68,43.55,0.00,622.16,665.71,-1059.52
2452481,,44721,,,,161002,,392,9693379,,,,4.57,0.00,,1135.68,,16.63,0.00,,,
,,57245,236508,,,,,291,4857491,25,79.15,,0.00,0.00,,,4471.75,0.00,0.00,,0.00,-1978.75
2452141,49658,25811,728300,1685711,3137,40604,144,319,8327081,52,27.05,61.13,26.28,0.00,1366.56,1406.60,3178.76,40.99,0.00,1366.56,1407.55,-40.04
2452824,34697,54877,307428,1436781,5344,168818,144,362,11660752,46,42.68,105.41,16.86,108.57,775.56,1963.28,4848.86,60.02,108.57,666.99,727.01,-1296.29
2452524,62433,51273,686530,177353,6367,36696,86,17,10095283,1,11.42,11.42,6.05,0.00,6.05,11.42,11.42,0.00,0.00,6.05,6.05,-5.37
,,20036,154921,,5448,,144,306,1715054,1,100.00,100.00,,,74.00,,,5.92,,74.00,,-26.00
2451569,,35875,,,4903,124860,86,227,4116086,,,,,0.00,21228.09,7076.03,21228.09,212.28,0.00,21228.09,21440.37,14152.06
2451651,62076,23863,50089,1380996,5137,293900,121,426,4443820,11,94.78,174.39,55.80,214.83,613.80,1042.58,1918.29,3.98,214.83,398.97,402.95,-643.61
2451764,67593,31340,414916,198291,1787,328407,144,465,5111900,31,11.42,21.01,11.13,0.00,345.03,354.02,651.31,20.70,0.00,345.03,365.73,-8.99
2452366,52916,32413,752351,1303032,460,109293,115,92,9139199,45,1.00,1.42,0.90,29.16,40.50,45.00,63.90,0.68,29.16,11.34,12.02,-33.66
2451859,50359,3325,695944,1196255,4049,135926,55,299,5999664,2,53.10,114.16,18.26,0.00,36.52,106.20,228.32,2.19,0.00,36.52,38.71,-69.68
2451046,58271,55090,764229,1758013,3957,108143,55,410,1413789,53,58.31,162.10,145.89,0.00,7732.17,3090.43,8591.30,231.96,0.00,7732.17,7964.13,4641.74
2452306,70345,41214,259915,1454589,1710,60666,43,222,8892768,88,58.31,119.53,94.42,0.00,8308.96,5131.28,10518.64,249.26,0.00,8308.96,8558.22,3177.68
2452276,34333,1032,335133,1822572,343,207257,144,426,8800867,60,11.42,16.21,7.78,0.00,466.80,685.20,972.60,14.00,0.00,466.80,480.80,-218.40
2451858,60457,59683,725349,1428671,49,70878,67,360,5986227,83,42.68,91.76,33.95,0.00,2817.85,3542.44,7616.08,112.71,0.00,2817.85,2930.56,-724.59
2452831,65196,47184,454300,1462893,5125,177062,50,200,11678082,44,1.00,2.05,1.31,0.00,57.64,44.00,90.20,1.15,0.00,57.64,58.79,13.64
2451715,,53791,404565,,6718,353540,,439,4704671,,42.68,100.72,,,,,3424.48,25.33,,1266.84,,-184.28
2452491,50249,56881,252607,1732050,3630,38638,144,374,9767557,75,94.78,124.16,59.59,0.00,4469.25,7108.50,9312.00,89.38,0.00,4469.25,4558.63,-2639.25
2452189,52835,8291,197907,169320,4187,67401,144,260,8505241,5,37.47,45.33,4.98,0.00,24.90,187.35,226.65,0.99,0.00,24.90,25.89,-162.45
2452548,31978,7239,199005,635714,73,40547,22,194,10320063,57,89.57,249.00,171.81,0.00,9793.17,5105.49,14193.00,195.86,0.00,9793.17,9989.03,4687.68
2452113,57301,53791,502542,634082,713,158103,67,155,8064751,92,58.31,107.29,17.16,0.00,1578.72,5364.52,9870.68,142.08,0.00,1578.72,1720.80,-3785.80
2451836,54437,17797,172970,1529411,609,123747,144,372,5759461,25,21.84,28.61,10.58,0.00,264.50,546.00,715.25,0.00,0.00,264.50,264.50,-281.50
2451427,39438,54877,717169,1490060,614,98020,50,216,3587673,48,89.57,192.57,123.24,0.00,5915.52,4299.36,9243.36,236.62,0.00,5915.52,6152.14,1616.16
2452073,35503,11785,313610,672075,5509,292786,144,193,7613906,51,94.78,273.91,273.91,0.00,13969.41,4833.78,13969.41,1117.55,0.00,13969.41,15086.96,9135.63
2452111,72543,19751,478979,84600,712,156331,144,195,8040436,71,11.42,24.55,16.93,0.00,1202.03,810.82,1743.05,96.16,0.00,1202.03,1298.19,391.21
2451983,64116,19857,391383,58069,6048,371196,144,222,6914396,99,79.15,170.17,170.17,0.00,16846.83,7835.85,16846.83,0.00,0.00,16846.83,16846.83,9010.98
2452039,60882,20037,272972,1154263,5926,113320,121,132,7285710,97,16.63,23.61,1.41,0.00,136.77,1613.11,2290.17,6.83,0.00,136.77,143.60,-1476.34
2452882,63599,9217,702620,1172940,1408,22891,142,443,11999223,25,100.00,236.00,236.00,4189.00,5900.00,2500.00,5900.00,17.11,4189.00,1711.00,1728.11,-789.00
2451231,69543,11420,514526,1307981,1790,147418,43,80,2314412,45,94.78,124.16,27.31,0.00,1228.95,4265.10,5587.20,98.31,0.00,1228.95,1327.26,-3036.15
2451565,40947,26647,305910,2215,110,359652,91,382,4084741,41,11.42,21.01,10.08,0.00,413.28,468.22,861.41,28.92,0.00,413.28,442.20,-54.94
2451907,71430,45877,573707,1176661,5447,253565,116,264,6557771,45,6.21,8.13,1.78,0.00,80.10,279.45,365.85,1.60,0.00,80.10,81.70,-199.35
2452557,49257,23863,9509,1526133,106,10961,106,445,10395081,36,1.00,2.78,2.64,0.00,95.04,36.00,100.08,1.90,0.00,95.04,96.94,59.04
2452452,49801,59547,9668,1569369,5211,327582,52,227,9522676,19,84.36,199.08,127.41,1113.56,2420.79,1602.84,3782.52,104.57,1113.56,1307.23,1411.80,-295.61
2450994,50895,51272,63387,1730503,287,74205,121,30,1116053,31,37.47,72.69,26.89,0.00,833.59,1161.57,2253.39,0.00,0.00,833.59,833.59,-327.98
2451328,49625,53791,445088,246821,4281,196698,144,366,2874394,72,21.84,42.36,38.12,0.00,2744.64,1572.48,3049.92,109.78,0.00,2744.64,2854.42,1172.16
2451825,36602,35083,667685,1696961,5974,142009,144,354,5644076,78,58.31,64.14,7.05,0.00,549.90,4548.18,5002.92,38.49,0.00,549.90,588.39,-3998.28
2451313,37315,13981,667225,1306379,1813,98837,109,478,2784943,36,27.05,32.73,25.85,0.00,930.60,973.80,1178.28,65.14,0.00,930.60,995.74,-43.20
2451072,40699,26647,202043,1139804,4228,174984,82,188,1470758,81,42.68,55.91,50.31,0.00,4075.11,3457.08,4528.71,244.50,0.00,4075.11,4319.61,618.03
,,54074,,,,31669,144,,3794400,,42.68,78.53,41.62,0.00,707.54,,,0.00,0.00,,707.54,-18.02
2452575,,47052,688888,1728991,,306884,144,324,10555535,21,47.89,98.17,72.64,0.00,,,,,0.00,1525.44,,519.75
,,26647,,,,,73,289,6399894,,84.36,,,,,,9103.62,,,,,
2452622,33884,54877,654702,406819,1284,14103,144,162,10737343,26,32.26,59.35,31.45,302.54,817.70,838.76,1543.10,5.15,302.54,515.16,520.31,-323.60
2452206,69551,52559,199117,1306791,30,324587,144,227,8562290,93,42.68,91.76,33.95,0.00,3157.35,3969.24,8533.68,0.00,0.00,3157.35,3157.35,-811.89
2450871,65732,47966,153020,904671,6572,130019,50,504,440058,65,84.36,199.08,95.55,5217.03,6210.75,5483.40,12940.20,59.62,5217.03,993.72,1053.34,-4489.68
2451394,53593,51272,702565,1221171,4947,81923,116,73,3270982,20,21.84,28.61,1.71,0.00,34.20,436.80,572.20,2.73,0.00,34.20,36.93,-402.60
2452665,64330,20037,381543,1468081,5979,360810,144,191,10926427,85,21.84,51.54,16.49,0.00,1401.65,1856.40,4380.90,56.06,0.00,1401.65,1457.71,-454.75
2452543,66438,19752,270916,332199,687,224818,144,362,10273902,87,89.57,98.52,31.52,0.00,2742.24,7792.59,8571.24,164.53,0.00,2742.24,2906.77,-5050.35
2452542,49747,19752,623545,1491691,312,30221,32,140,10269679,24,11.42,13.81,11.73,0.00,281.52,274.08,331.44,5.63,0.00,281.52,287.15,7.44
2451299,65460,54877,479448,1224270,1187,46336,88,508,2702845,75,21.84,58.53,28.09,0.00,2106.75,1638.00,4389.75,84.27,0.00,2106.75,2191.02,468.75
2451865,41698,34322,627434,1530855,3852,350420,144,266,6057568,49,21.84,40.18,14.86,0.00,728.14,1070.16,1968.82,0.00,0.00,728.14,728.14,-342.02
2451376,39086,55360,147876,647771,1444,2641,144,139,3147456,37,42.68,60.60,47.87,0.00,1771.19,1579.16,2242.20,123.98,0.00,1771.19,1895.17,192.03
2451754,54809,25811,565148,198061,1833,69486,8,99,4990047,1,32.26,89.68,47.53,41.82,47.53,32.26,89.68,0.28,41.82,5.71,5.99,-26.55
2452094,55589,25811,264897,1733449,7165,212115,144,330,7847580,99,1.00,1.94,1.94,0.00,192.06,99.00,192.06,9.60,0.00,192.06,201.66,93.06
2452453,65688,30624,224691,1048218,6573,20071,136,385,9531950,31,21.84,44.77,35.36,0.00,1096.16,677.04,1387.87,65.76,0.00,1096.16,1161.92,419.12
2451003,37501,22768,412404,1134599,5360,64725,86,361,1176621,63,58.31,125.36,99.03,0.00,6238.89,3673.53,7897.68,499.11,0.00,6238.89,6738.00,2565.36
2450824,29683,26647,157866,1316178,4380,58878,128,336,89443,6,11.42,30.60,27.54,0.00,165.24,68.52,183.60,6.60,0.00,165.24,171.84,96.72
2451887,35480,59744,63245,1301654,851,322248,128,422,6324192,80,21.84,37.78,37.78,0.00,3022.40,1747.20,3022.40,90.67,0.00,3022.40,3113.07,1275.20
2450971,70548,53791,269834,601975,1337,79659,22,232,914684,54,58.31,125.36,99.03,0.00,5347.62,3148.74,6769.44,0.00,0.00,5347.62,5347.62,2198.88
,,21383,592982,,1629,,,440,6465584,,58.31,137.61,,0.00,,3556.91,8394.21,356.72,0.00,,,
2451912,66602,45973,687066,406939,3849,88206,121,133,6628491,18,79.15,145.63,23.30,0.00,419.40,1424.70,2621.34,16.77,0.00,419.40,436.17,-1005.30
2451564,61877,41213,330754,1479723,5148,257938,73,32,4080610,38,11.42,25.80,4.12,0.00,156.56,433.96,980.40,9.39,0.00,156.56,165.95,-277.40
2451978,65852,30463,632358,1731721,5145,54218,144,394,6876792,83,42.68,91.76,14.68,0.00,1218.44,3542.44,7616.08,109.65,0.00,1218.44,1328.09,-2324.00
2452526,52140,53791,480466,1211123,1636,359481,86,95,10118604,28,89.57,127.18,87.75,0.00,2457.00,2507.96,3561.04,24.57,0.00,2457.00,2481.57,-50.96
2452869,71609,22770,434513,1379398,538,8428,112,431,11913719,46,42.68,91.76,29.36,0.00,1350.56,1963.28,4220.96,0.00,0.00,1350.56,1350.56,-612.72
2451752,35668,13892,623886,1475833,1977,45574,144,174,4961900,97,32.26,69.35,51.31,0.00,4977.07,3129.22,6726.95,49.77,0.00,4977.07,5026.84,1847.85
2451595,64776,51272,106519,1821307,1793,95510,25,260,4282501,12,84.36,226.08,0.00,0.00,0.00,1012.32,2712.96,0.00,0.00,0.00,0.00,-1012.32
2451137,42211,60991,216078,745813,2299,117696,82,265,1705818,17,53.10,64.25,34.05,0.00,578.85,902.70,1092.25,17.36,0.00,578.85,596.21,-323.85
,,54521,610419,1385580,,,,23,7471911,2,,88.63,,,,116.62,177.26,0.88,,29.50,30.38,-87.12
2451070,35782,8131,32916,1465331,1907,257675,144,56,1466097,42,100.00,247.00,54.34,0.00,2282.28,4200.00,10374.00,136.93,0.00,2282.28,2419.21,-1917.72
2451983,50063,14835,103060,1301413,1532,91642,128,295,6913030,95,1.00,1.42,0.45,0.00,42.75,95.00,134.90,3.42,0.00,42.75,46.17,-52.25
2451769,37425,13981,286361,1188809,348,41439,144,436,5164357,95,53.10,125.31,66.41,3406.83,6308.95,5044.50,11904.45,174.12,3406.83,2902.12,3076.24,-2142.38
2452836,60115,14292,136420,196174,1555,97496,130,130,11691981,95,11.42,12.56,6.65,0.00,631.75,1084.90,1193.20,56.85,0.00,631.75,688.60,-453.15
2451139,69395,2911,362492,608505,510,293490,121,429,1719531,12,89.57,117.33,56.31,0.00,675.72,1074.84,1407.96,47.30,0.00,675.72,723.02,-399.12
2452812,58976,61647,378751,610398,3142,364000,67,79,11631421,39,58.31,76.38,28.26,0.00,1102.14,2274.09,2978.82,22.04,0.00,1102.14,1124.18,-1171.95
2451602,52861,10433,598244,1466271,687,230847,7,438,4327350,72,16.63,35.75,0.00,0.00,0.00,1197.36,2574.00,0.00,0.00,0.00,0.00,-1197.36
2452543,47403,22770,478056,770176,6329,1360,144,246,10273719,87,53.10,69.56,62.60,0.00,5446.20,4619.70,6051.72,326.77,0.00,5446.20,5772.97,826.50
2451564,64567,21271,652847,1816630,2317,174043,98,285,4080366,7,1.00,2.36,0.63,0.00,4.41,7.00,16.52,0.04,0.00,4.41,4.45,-2.59
2451910,50759,59072,220524,1742261,232,47475,144,267,6599845,10,94.78,284.34,105.20,0.00,1052.00,947.80,2843.40,84.16,0.00,1052.00,1136.16,104.20
2451247,62961,41212,78455,1462688,5518,35640,104,92,2520468,34,1.00,3.00,1.59,0.00,54.06,34.00,102.00,0.54,0.00,54.06,54.60,20.06
2450836,52465,25810,308960,145791,4406,102698,86,199,191668,77,42.68,73.83,58.32,0.00,4490.64,3286.36,5684.91,269.43,0.00,4490.64,4760.07,1204.28
2452144,35873,38867,627164,760091,3790,266398,104,260,8338768,54,11.42,22.15,9.52,0.00,514.08,616.68,1196.10,35.98,0.00,514.08,550.06,-102.60
2451298,74508,40486,368789,58130,1468,157454,25,132,2697147,30,58.31,162.10,85.91,0.00,2577.30,1749.30,4863.00,154.63,0.00,2577.30,2731.93,828.00
2452006,47014,26647,673953,680231,4473,94024,20,350,7080093,28,27.05,35.43,26.21,594.44,733.88,757.40,992.04,0.00,594.44,139.44,139.44,-617.96
